2534	5295	669	984	7575	4953	14860	-14811	19163	18023	11500	-4199	3853	-9220	19925	-17884
-18635	-7350	-690	2121	17580	15131	-17156	12204	17369	1385	1954	-13939	-4175	8011	15960	10511
5993	2124	-10257	5036	-6202	-1445	-18432	-11947	156	-428	-10645	14552	-11039	7751	18883	9058
-3359	-18287	-17156	9515	6990	8382	11142	-7720	9639	8053	1776	-13188	-19824	4047	-3969	3950
14455	14757	8189	-5362	-7751	16070	853	-11863	15398	-7902	-3182	7097	18676	-19494	-15687	-12194
-2686	-719	6790	15044	-12568	16292	-17628	16853	-11619	9356	-5553	-14586	-16456	-1050	-5350	245
12413	-4789	10574	-18154	-14284	-10794	-6971	-14421	-1235	-13858	-13529	3252	1052	-3600	1067	19311
4062	-14944	9035	4200	2713	2294	7527	2717	-4275	-14353	10984	17506	1091	-2404	18665	1495
-14295	-7351	-12149	-9056	-18047	-382	3480	6520	5882	77	95	-9887	17859	-13408	-5077	19399
17622	-5183	-14260	6840	1649	-18761	19169	13864	17819	-5814	-19595	150	6558	17995	-8840	-17697
-18171	-19849	-7889	17389	6575	-10074	5363	16058	9838	-12976	19269	4478	16375	9821	9202	9864
-18027	-12896	6541	-9325	-11633	-13114	-10811	11786	6803	-9290	-12949	3905	18770	-14638	-4941	-6724
-9241	-5394	11434	12981	-1394	17766	6665	15135	-14544	16195	-15226	-10666	3211	2869	5309	12768
16013	3755	10841	-5576	13641	-19233	-15212	9939	11923	-8913	5734	-18436	6973	-14713	3542	-1451
18353	1165	-18102	-13129	-5039	18252	17916	13172	1128	-6894	-9651	-3348	14131	-5927	-19816	-18153
-15163	-7439	11375	-4711	-14824	-8603	16404	10739	18683	-7241	11363	12921	12943	-15237	13563	4049
14415	-11017	12887	17937	-5797	-4887	-9168	-11210	16580	13900	-19024	13295	-5458	6112	13753	-1931
-2219	-10967	-6259	5790	-2827	-12615	-7563	-2565	4970	3164	-4871	3543	6430	18180	-4243	-16604
-12231	1913	16093	-10086	4871	-11493	2930	-3747	-13770	-6078	14221	16727	-16573	-14313	10005	-3865
-8046	2842	-15942	5090	10693	-10889	3545	2616	-9158	5333	-5553	14746	-5599	-18853	-14505	-14222
9426	13397	-8631	6777	15541	-16626	-13616	1812	-16338	-19569	-4905	-10009	-6597	-12210	17722	19313
-4237	-5929	72	-9930	702	13526	10391	-3957	11634	-177	2673	460	14509	-18432	5845	-5590
-18585	897	-319	10744	-15268	-7978	8244	-18096	9770	12888	7427	351	15789	4484	13681	96
-9348	-11980	-15494	-7903	-10610	-3823	-938	18686	2819	-18140	19574	4969	-8699	6883	-18134	-1241
9512	2784	-11496	13304	-2543	-13111	-18174	1540	-7	-10615	-6542	18297	-16737	-19447	16989	-11930
7806	19390	4436	5313	1041	-19749	17353	13799	-9979	12028	-6372	15255	13788	13276	-2731	-15472
5046	6308	-238	-15997	-8700	-15342	-15255	10108	14584	-9133	11910	3687	-2057	-5721	13380	-10531
-6290	19512	-5745	-15343	11331	8238	13857	11418	-6902	-4806	-13315	-3145	-6742	15404	-17899	18391
3051	14742	4600	10928	4556	10240	13855	-5256	-2174	-2085	-7473	1697	-12462	-3641	16171	5522
2394	-18275	-3822	-189	11036	8389	-10078	-9317	-10038	-2484	-15840	-7722	-17810	-12413	-5907	8844
-4294	13499	17867	17436	-9850	-1621	11040	11049	-17201	12786	-13889	-697	4502	-18589	7842	11048
-15631	-6652	-14713	-15572	6686	11108	-17020	-18720	13518	2039	11439	-14249	16880	8637	-3918	-12898
14907	-2074	19575	3743	19419	12704	17471	17914	-13805	9856	-15706	19750	-9420	-7318	-2892	-10127
11984	18344	-9292	-6120	-19597	-2226	-19602	-2750	-5520	-17033	-13248	-2480	-17893	16511	-15894	-8021
-261	10713	-9748	-19637	8247	11360	1047	13630	-1709	19473	1664	-18145	11161	1892	4065	-9355
-15091	5141	16785	11146	18725	9512	-9733	8313	16453	6618	9159	15800	-11703	10522	-13078	16061
-19131	-3968	-2291	4489	-14743	14903	-16248	-5984	5452	-13121	14309	6150	18449	4646	-11593	-9375
-3301	-1678	-10672	-9203	8606	19246	-18503	4067	15618	-13023	4205	-13465	-11559	9233	3237	-12968
-9877	9799	-16347	-2374	-13044	-15172	1719	-4810	-11017	14225	-14090	15873	-18443	18108	5116	14963
5976	-16535	-748	92	5563	-4953	-527	6958	-4468	-18607	2373	9043	-7482	-14235	8066	15092
2330	-11204	11894	10416	15849	-5171	5807	5297	-16933	7591	1662	16017	-13960	15403	16742	-12435
-2125	9963	-8739	-15989	-1771	14848	9506	-7091	-17793	-10749	12850	19366	10835	-7167	17122	92
17703	6539	-5547	4468	7736	13570	8425	4416	17080	6872	3919	17550	18472	12110	-10094	-11563
18802	-2134	14028	3205	-2573	-1580	-13105	-6225	7283	-5833	-1910	13957	9381	-1779	19171	-1890
5155	7019	6373	3899	8262	12559	17957	8325	-15938	-3033	5624	-15208	-13203	15042	-13221	-18205
8170	-11957	5872	-15426	14733	-15257	-14463	17	6080	-4693	1563	-3463	19490	-1990	-4184	17116
18817	13268	7544	-17171	4663	-10716	8675	10926	-14431	7610	17953	-5925	-11790	-14931	98	-2324
18639	-1398	16959	13130	6282	13254	17830	-2308	11099	-767	6504	6402	14093	3758	-4973	-14485
-848	3379	17706	17933	-9632	18849	-2134	-4254	7632	-17386	4533	-935	-13563	-2569	2114	-1413
-14646	-5590	-6227	16223	16716	-11996	-16634	19120	16085	-12620	-8912	-14437	16644	14785	-14980	-10818
17445	11470	14382	-8954	-18920	-4340	-15522	-16778	14278	15987	-1390	17314	1843	-13770	-10990	-4266
8727	-16524	-8420	-2480	-17791	-3480	6427	17047	-13465	-3545	1456	-2889	-14102	-9707	4608	-875
-8185	-1357	-15863	5621	-3937	-8774	14114	-14086	10159	18375	-16034	-8751	7431	18232	12996	2896
-15274	-8037	13123	18748	-16730	1882	18019	-4917	4283	-4602	-138	12884	18516	-14721	269	-10914
14227	-17258	-19110	-4971	3842	6293	-14799	-4971	9040	1283	7880	9239	-6125	-12509	6776	-16681
-4715	-10519	14671	11037	-692	16277	-14803	7839	13282	-10142	-6849	-11755	-4305	2061	12297	16002
8990	-16690	-2303	-9071	10828	-10284	-17874	8416	-13646	167	-14602	13927	95	-8805	-6312	3129
-14934	-11186	-6995	9814	8122	17866	-8903	-19561	-5475	-15793	11267	-14787	14224	-3205	-16609	1096
-12300	-8589	1240	-6173	10924	5247	-5087	6372	4621	-8824	-9409	-124	8944	-19678	-6555	-1238
2218	13811	-11249	-6044	-18541	10438	-4418	6951	-1045	3798	6533	-5664	11441	12110	-15702	3223
-4149	5027	-18464	-15087	5414	-5555	7910	14005	1750	-9660	-7629	9648	8111	11768	2196	4679
-19677	11338	17899	-5821	-4573	13634	-1779	-6962	6654	-12811	14123	18139	17689	13205	13356	-8846
-6004	7099	-10669	11037	3542	19869	-16819	-9173	11912	16757	15237	8830	-16911	-17514	-3920	8479
17564	1723	-4845	18849	1923	-1709	14272	-19278	1933	-15347	2357	-11770	-16660	-4642	-6369	-2419
-5087	5129	9753	-7077	-2049	-9605	7384	689	-19626	-4569	-15508	10936	-15573	18110	-16551	295
8985	-9735	-16135	1253	13719	-11974	12333	-19563	-15607	788	-1749	-19617	-5832	4686	-11280	-5791
6981	2936	5996	-13443	-199	-18620	-6182	-16166	-12779	2937	-13628	-11004	2661	-7819	-366	-12044
19404	-19723	1790	1258	9128	17642	-2243	4846	-7525	17337	-7773	-7884	-9638	-14690	-7693	-15238
-7946	-8930	-9566	1167	-19029	4919	-5638	10473	5977	10670	5393	10677	-8194	5277	19399	8094
11078	-7537	-9061	-1258	-10975	13556	-13947	-408	12163	15391	3467	19907	9055	883	19813	14174
19885	16676	-14845	-8481	-11884	-2573	-4273	9160	-10729	19682	-1904	-15640	14732	-4390	-11831	-17327
5085	-16878	407	19938	-7740	-15594	-4199	-10250	7593	-15934	4929	-13427	-10527	-4648	2196	16978
8379	6439	-6261	-5074	-16970	18895	-18612	-3733	-18247	-11606	-3596	-19884	-8787	18756	2781	-14477
7166	8566	-7489	13994	-13730	-862	-15103	5387	-15426	8347	3822	2066	-18301	-16636	-4645	4925
-1341	-467	-13951	-12567	18703	-1242	-16471	-9864	5061	-6534	-3346	11174	-15244	-14000	-5558	18866
413	-17660	-13080	11135	-12911	-8118	-3271	1566	-13529	3151	-15681	6313	-9840	9811	10903	-14323
19106	19135	-12793	-15058	16158	-1079	15593	-18644	-17330	-729	-12952	12142	514	16923	-4467	5484
-6932	3910	-2148	-17890	14028	-7066	17913	-19342	5886	11126	10794	-3838	11965	7673	-5702	-19983
14336	8142	-6202	-18116	-4961	15027	9122	9512	-11481	12035	451	-7761	-14265	-19459	-9267	18870
171	12170	10638	-17159	4967	577	-4231	-19563	11384	9150	8510	6675	-10639	-15951	-7386	19489
8869	-5894	-5295	-12378	5399	15454	-10904	7668	-11689	419	-9779	11675	10306	4533	-8999	-8233
-10324	-13103	-2477	2471	7433	7316	9304	11271	2804	-16877	17078	2087	-19046	15752	8608	10168
8785	1330	-4237	-3187	19730	-7557	2676	1097	-1067	-18883	-19272	-16263	14774	-12470	10850	4362
5493	2396	-11865	13425	-1416	-12068	19421	7678	-12775	12070	15667	-16227	12318	12630	15581	17730
17487	-17905	-4860	-5195	11934	443	14963	-5863	15489	16968	828	-18215	15533	3194	19341	-19472
3746	-9690	9432	-14751	-4426	688	-10253	-18816	-8767	-4476	-1874	5730	15163	-9647	1994	5650
-279	-12346	-6717	-19619	7693	457	16398	17086	-8864	6481	13437	5000	11992	-16428	4097	-16269
7048	-10375	-855	6332	2432	-10141	-9187	-114	-17740	9312	-1765	15194	6157	-17265	-2603	-10746
-12195	-5714	1155	15068	3370	-6919	3027	-17522	-12533	16761	18242	-9232	12879	3416	-2605	5964
-16865	17718	-12949	-15206	15431	8189	16796	18701	-986	18516	-5310	-18192	7973	13442	14272	-15346
12571	-9739	-3065	413	10569	16274	-15632	14420	1039	-17227	16303	-5415	-1926	-19013	13204	19336
-12707	1222	-16991	-16057	-3107	-8194	16931	2594	15983	7539	8840	12181	306	7620	-9697	-18993
15872	-9507	17823	-87	-16218	-331	-1319	-10307	-8961	6303	10842	12352	17938	2315	14048	-10520
-18243	-9162	-88	18340	7283	4546	520	-13569	-9579	-4259	8903	-13100	15191	12364	-7241	1729
-6470	6986	-3717	16289	-10571	6688	15356	17972	11312	-12224	16942	19927	15604	-321	-5132	-1589
8109	-17506	12149	5398	-17423	-12114	15460	10997	-15581	989	-18300	-10406	-8251	18666	2172	16065
515	16678	-15088	-10122	19407	-17686	13438	19060	14600	18594	-14617	-17814	17957	-8154	-764	15506
-10775	7804	16084	6362	894	-3778	-6261	2056	4786	18245	-18592	-8262	-16050	-16775	-3178	12644
-3610	-8072	-6268	4351	-731	7703	5235	-16362	18109	9535	14457	-5663	-17622	-7346	10309	16246
-3959	4552	-5238	17574	12228	6057	17777	-19693	-19416	17138	-8103	14009	9811	-11862	514	4811
-8296	5860	10038	-9635	11309	13972	10038	11241	-3089	-10964	9668	-14144	-5516	4121	6165	6895
-8864	-5472	-10645	-1591	-11863	-11970	-19116	8586	-15607	-18862	-13966	19050	-11434	17847	17058	16177
-15437	-446	4542	-8938	-6206	-3738	3087	-3942	15900	6017	-7238	-10108	-17700	15278	17796	17593
-19219	8188	5060	-11957	-5137	15333	-9831	19765	-16913	-1690	-10789	-12979	-19261	7923	2230	-15247
937	19852	11477	-6864	-16229	10022	8635	19443	-6472	-6256	5690	-857	-11998	-11305	-1140	-5518
11831	284	14162	9957	-10455	-17916	1041	-15724	-1207	-8021	6368	-9074	-9830	11784	-15017	13207
6120	-11045	10015	-13879	-4749	17624	-11287	-5343	15997	9899	9685	18620	3625	18299	10603	-4267
4316	10604	-12503	-16714	161	-19666	10717	3321	6963	-1121	-8731	-8643	-12127	19381	-16941	-4846
-5343	12177	240	-16900	-4173	-17062	14231	-714	-8557	14261	-15385	-6939	-10635	18085	-9087	-10605
10156	-10662	-12358	-19458	19252	-1176	19447	4871	1472	2373	9073	-19658	258	-14632	-15026	-16073
-14488	6103	-19716	-7591	10840	-15776	16077	7296	18754	-15792	-1391	-15178	-17890	-17915	6880	-8544
9035	-5610	16655	4757	-18807	10650	-13984	19053	-2056	1184	-11967	6932	-11696	13261	14540	14711
7907	-9281	19504	373	2831	-9062	-704	1996	11340	1875	-91	16668	-6188	16597	-2506	-16828
3844	13920	19485	7654	-2923	-14551	1106	-7281	10203	-17418	-6459	-2551	13028	1635	8497	-8456
-7594	6754	-11083	14763	-16628	-985	11662	16402	-2092	4864	11939	-15840	-16555	-18445	-14667	17602
-9813	7401	9708	-9611	-16453	-7675	-6774	5992	12583	16869	5037	-3255	288	-15694	-15433	17961
-6450	16530	-5841	7924	-16070	-617	11832	-17982	-16865	-8052	-17525	-12968	5876	-223	-14052	-6969
-3535	-13719	93	5576	-16407	16505	-5470	6882	19205	15369	5167	-11700	-1682	-16746	-99	18631
4847	-9355	17673	8243	6598	-6041	16780	16715	17293	-7700	19713	-1366	4994	2884	-2684	10038
5682	15263	-1288	4708	9090	7303	-14127	-6761	1916	-10422	11014	-17875	-18456	-4423	-16491	3343
4766	-17701	-13976	-17491	3588	-14138	7566	-18294	-9699	11039	699	8580	13964	11271	12354	19953
19200	-6922	-16818	-13173	4953	9409	19547	-4402	7859	11114	-15068	-8775	-10929	-1291	-2687	-19851
17130	-5082	6864	8977	14220	14561	-9610	-4080	-17497	-2757	8965	5882	10815	1586	17165	2597
15198	2013	-4029	-2045	-11401	-8612	8676	-6154	2292	16603	198	6426	-13995	15006	-702	6304
11312	2881	-5878	11317	-2257	-14998	-11715	10644	-13390	-6604	15282	-6779	7739	15157	-17584	-315
6199	15575	-12297	-12488	7494	14725	8020	13911	4742	16903	3206	-3595	-8961	6430	17866	10190
-4497	18023	-1010	-10641	-17571	-16280	-13545	-9570	-5931	-12266	-8759	2499	-2161	17334	-6519	12611
-12726	-13951	19355	11828	-18641	-14093	18926	-15638	-16014	-13814	10149	-874	-15568	1663	-19097	14922
-5147	-4454	5940	-2242	-10459	13113	7346	10580	-1528	3178	18484	-1715	-1317	12309	14887	13077
-10641	-13065	-15283	-16017	-19342	-7389	-2638	19578	-16112	-846	10872	-14088	2500	-19896	19176	7318
-18997	-19916	17627	11528	-8624	-13072	2574	16901	-15289	-6115	-1281	1967	11529	-17200	2948	-6127
-4124	-3680	7057	19250	-12850	6849	6734	-12394	5206	-7142	10198	-11036	-13149	-6079	-7589	17113
-12551	15517	-8082	13740	9357	-7425	-16118	-8201	-5650	-18191	8891	11372	15162	19492	-17134	-19577
-7776	-14214	-16281	13567	19909	-9532	-9905	-12841	2945	3745	17873	18592	16496	6222	10898	-18085
6876	-18142	10053	-7393	2291	11837	7486	-4169	13513	16929	2115	9425	593	6515	-3052	-13746
-5839	-15030	-1846	6723	15225	-3932	-16794	-8621	-17024	-16026	8692	-8702	10702	18855	-15085	-4888
1206	10438	10883	-13309	5303	5808	-15993	-18597	7487	16837	5194	11264	19826	14171	4069	-4970
15709	11881	8483	-18828	-13480	15237	-8761	7901	-11732	19868	-13873	-3706	-5711	8615	15416	-15977
-211	-5546	-4936	11354	-822	-5840	-15984	18032	-10129	-12322	-16196	-11106	109	9171	8572	8082
-7824	-15421	-5015	19750	2908	9195	15817	5563	-15343	6077	-274	-603	19924	-6646	15332	1508
-6050	17611	-9927	-12233	-4627	17263	12835	2427	18513	-16385	-17803	13274	15112	11896	7151	-5796
83	-10963	9895	6840	-7075	-17627	-10560	-609	14273	4140	9929	-931	17541	10848	3603	10418
-7913	13800	-8756	7316	-12475	-9161	9191	-464	-10580	3311	-12043	-16365	7932	-11541	5781	-18047
-5584	-678	-19491	-19999	3974	2878	3783	11070	7258	4105	10255	-6870	-4272	-2210	8751	6990
-16475	-3000	-1476	11552	1490	-18072	-18054	-15871	-2371	19886	-19598	-13323	5869	3377	-4707	-10738
947	4698	19646	-9504	-3045	7081	4345	-19482	-12549	238	13796	-13823	12257	4292	-3429	6415
-12334	-1609	12481	-9667	3409	3195	29	-241	4270	-2419	17581	-15344	947	-3412	8544	8455
19633	-15569	13436	-9025	-5782	12893	6903	10268	-10281	2083	-4872	10161	13750	8520	-13134	-5009
-14671	-9596	8107	10702	-3941	-10371	-11062	19805	1887	10787	16479	-9703	9456	8557	-17888	651
3958	-5199	-11189	18227	-7684	-12027	-4231	14889	18637	-11426	-5553	-6697	1770	14342	-6592	19276
-13616	-16450	12709	-6767	-16268	-11541	9734	-14343	-2670	-12377	1551	-14674	-13838	7164	-8695	-19885
5596	18671	-14911	18165	10377	9556	16332	12226	-3089	-18910	-2159	2787	11927	-7629	2400	6589
-11644	4564	-4505	574	-11129	19325	14247	-9761	-2916	-2795	4705	14847	-9471	9682	-1445	11354
10189	-5844	14479	11275	4753	18838	8414	7974	18260	-2101	-16788	-5659	16669	4708	15823	-14339
18175	6729	12309	6968	7717	15661	-18567	-4639	-13734	-4947	-16394	12367	4088	-2748	-16928	-5998
-15486	-18783	8622	-1243	19027	-411	14506	4285	-18316	-1016	17290	-6349	17230	-17626	-15157	-11578
-5123	-16787	-9822	-708	8676	-17108	16784	-6784	3955	-17570	7288	-4348	-12607	-11017	4483	-5554
-8381	16598	-319	583	-18249	9071	14287	3839	-14676	-7206	-19541	-3614	-7259	5853	-9459	-12384
10188	16112	-16869	9742	-1000	-15656	8635	-2252	-300	-18496	-11853	-8938	1641	-19898	559	16168
-16499	14416	4817	-2421	19174	-19735	17059	9804	-15933	17498	7410	-12149	2933	16479	10262	-2490
-10700	9049	-15718	18323	-15573	4711	-12091	-906	11303	-14214	-17398	-4874	3747	-11235	-1330	-4628
-10104	-13422	4416	-8485	-12641	-19454	19777	6010	-893	-3694	17286	14940	-14536	-3346	-17022	16371
6351	-4567	10403	-15012	-15837	16555	6399	-8044	-13878	2461	-7128	18494	-3880	-8460	15772	381
6660	5292	-11163	6887	-9118	-5090	15336	-17887	2124	-7275	6917	-9088	2391	14067	1496	-12788
-9817	5856	18346	2501	8136	17482	9674	956	17127	-11654	-7951	-9603	4617	9419	-7899	-75
15200	-18215	-76	14807	-10577	-16615	-14499	-13422	-10650	-13043	15601	-18039	-8342	-11381	3990	-8852
2334	117	-7448	-1018	2442	10357	19927	-12305	-12071	3810	11052	-4778	-11240	-10413	-18289	5750
-19531	18602	17291	-7528	19109	320	-9144	-4687	-17219	2357	-19595	19686	2444	-11901	-17181	-18443
13921	-10835	-12878	-8798	14363	18861	-19395	4098	-1151	11588	-1499	-14630	-13246	-2552	-1786	-5262
-16311	19106	7674	-14355	15830	18196	19638	12015	15147	14200	19698	-8973	7563	-19030	2172	2612
15306	-12383	8001	11370	15418	6090	15409	10527	18975	1359	-7217	5049	19165	18795	-10766	13528
-12138	377	7484	12015	-19687	-18880	-15403	-18337	-12594	-5366	5322	9464	6225	5511	-12223	-1566
-19199	-3029	507	-4990	-18651	-13923	-16248	-1385	13668	-16799	1230	16365	-15458	-16654	-3744	-2912
5826	15208	-2919	2148	-18114	10402	15040	-6299	-996	-16574	17693	-15800	-12707	14816	15394	-12753
9945	-9504	-13587	13929	10149	-13810	-6184	8155	-637	-759	778	19264	-13546	8959	8172	-12824
10268	-18225	8495	-4177	-15467	102	-8150	7529	14754	-9244	-15657	18678	1806	-15858	9325	-10615
11035	-1335	-6884	19758	16483	5075	10200	375	4951	-3949	-4983	-9831	-8348	-12767	-14672	-1238
-14457	-17547	17698	-624	5960	11543	-11683	-3551	-6887	15580	3254	3560	-31	4853	19436	-6483
7535	-15080	-12533	12228	-15041	361	18387	-5328	-17205	7770	19441	16904	-5410	12553	-12501	-1406
-5363	6707	7331	5432	4184	-16964	11196	-1598	-8950	-18319	19683	19275	6246	-3239	-12458	-14464
13159	1708	-16388	-9174	1638	-4561	6915	-16072	-986	-56	-3802	-6838	912	-4413	-3154	-3387
-1439	16907	-12268	2319	14180	-369	-1974	10035	1967	-1218	-9579	-15848	8652	-18545	-3370	-4958
12725	9966	-10983	-10689	-4870	7105	8628	-17119	-9083	-11782	-4666	-14228	-7107	-19024	-12427	-16871
14150	3729	-17072	18307	-13496	-2390	5328	10288	-18850	3061	-7324	-7346	-16743	-1711	-15459	-8915
9186	-16929	11134	-11995	8656	15319	-7681	18975	11203	1899	6132	2703	-18273	-5357	1234	-4732
-6102	-2166	12669	-8888	-5162	10928	2075	-14237	-4453	-1113	572	-8715	-2118	-539	10439	-7375
8267	4139	17785	-11459	-7810	-9271	-9701	17049	13429	-5279	-8084	-18442	13117	8771	-4861	-17278
1317	306	15464	-12102	-12678	-19282	17812	-3652	4784	-19911	-11452	-14159	-13190	18519	16275	-15889
13215	2976	13066	-13062	18702	1600	2786	13259	-17611	-8662	-4993	-5581	9784	-4726	16031	3177
-16480	-5657	-9800	6839	3295	-1116	5654	-606	1880	6557	17453	17008	-19532	-19174	18866	16148
-12337	5584	-12272	-5328	-16651	-15880	7295	6005	13218	17288	-2896	-11812	14543	-5287	-620	-11775
12650	16214	-5244	19843	13431	5248	-4994	-795	-14674	10445	6868	-8444	15730	-6227	930	4258
-2613	15772	-17891	10033	-12186	-1853	13616	-893	-3085	-8835	-3542	5021	2349	9452	12066	-13118
-9076	-12685	-2050	-14996	16672	18826	-6351	19645	-4647	-4837	-18044	13529	13666	-15247	7340	17328
14234	-12519	-16652	-18773	-2617	-14518	14629	-3106	669	-12474	-13548	-14923	18533	-8133	-17854	10022
6804	-7478	762	-16199	-2820	-6922	5202	13555	18759	1021	-19491	9985	-2199	-16776	-19296	10540
-15456	-19759	53	-5704	9978	11652	-14938	-8498	64	-19789	-10347	-6025	11712	2924	-13320	-12119
-12991	1748	-6124	-845	16772	-6294	19564	111	6815	-3814	-7774	15709	-16759	2582	10706	8018
17234	-14835	2781	15286	9404	-485	2997	-1062	-10638	15381	13717	13716	8231	9521	10909	-6819
-16879	-279	-8074	-15689	-814	-19368	8040	-5881	16814	-1174	14311	7955	11835	-537	-9992	-8668
-7621	-18504	14692	-5963	-18872	3598	-16646	17057	3503	-18886	12561	-19304	7919	15720	-16469	-2705
-13556	19045	9414	18295	-4331	-16304	-15338	-7752	3786	3044	8619	14301	12221	16522	-4591	-19542
-16355	-16908	12633	17462	13559	2767	-1624	4788	-16775	-1254	-8898	2282	6125	17036	12929	-18580
14227	-4847	2811	4415	18539	-13484	-19773	-15447	-12735	9685	5720	9262	-18588	3357	-7136	-4936
-11757	-14110	-18712	14584	14787	10578	-17079	-18298	-17137	-2187	-19088	-4279	9732	-9012	-14340	2610
-12338	-3436	-14020	-15626	-19575	-8546	17560	-12445	-6627	-12664	4375	-9721	-15022	1818	5181	7655
-19750	-952	-17269	-16876	-19397	-11527	17948	-3457	-19193	7004	-17886	-2038	17952	8350	13001	-3267
4221	-9767	18389	-9520	-6743	14502	-15568	-12804	-17865	7116	-18155	-14977	3385	15955	1521	15710
7477	7275	-5042	-13778	2655	17764	-8191	-12347	-14194	9427	11680	2351	6128	-11267	-8627	-462
17899	2453	-6563	14444	1450	-18434	7282	11342	18105	5762	-5673	-9259	-14262	-15611	11946	4201
-9897	-8838	19010	-10490	-13840	12170	-4643	-10393	-18763	-9447	12668	3615	-7030	235	18890	-12286
12586	12981	10215	8395	4655	-17808	19798	554	-13440	9593	-8995	3136	-1300	-8721	18470	-1514
18595	-14302	13771	-9879	-9734	-4457	480	15028	-4856	7882	6392	-1787	11316	-3880	-19662	-18669
19204	-9447	19229	2232	7891	7015	16753	-3012	-14283	4485	9746	8970	-16281	-7809	-11852	8252
16988	-13526	3371	-2529	17887	7910	-11605	19954	3480	17967	3801	8242	12170	-7303	2751	3273
-11490	-11323	6154	-9014	-18386	10697	-17751	-18482	-3187	-17918	-3089	7174	12910	14926	7332	-13425
9350	16577	-11540	2444	-16332	-6159	-9268	-4132	8722	474	12777	-4446	15591	-11402	-428	-11405
-9868	-8981	18231	5072	2767	-14168	-7877	-10195	-12616	4238	-9699	13537	-14764	14250	10322	9030
13730	1989	-16028	6414	5586	6406	-19249	328	3247	9111	-3677	-7121	1320	-10611	-11021	19553
10060	-5433	-13145	16081	-12014	-1675	-11071	7492	7238	13716	-17586	1188	-3211	17526	-14087	-6191
16344	18147	3330	-2364	-11999	5972	18658	-4524	-7816	4208	675	-4578	12735	-1893	-9429	10886
-7076	-9067	-7527	-18784	80	6712	2780	-9561	-3696	-16277	722	-726	10828	17555	-8744	6765
-10685	17182	8402	18655	10892	-8207	-4232	-16326	15995	-4624	783	-4696	19283	-6032	9248	19799
4295	-19724	-15828	-8795	4120	6911	7507	-9967	8016	1631	-10142	13938	3319	-14691	5120	11277
-7073	8238	-9804	-7247	19455	16816	17882	-5818	6153	15573	14651	-5365	9008	16125	-15212	-12256
6483	-7180	16651	-14212	-14325	-18294	3516	3390	6653	11789	8156	-1361	5070	7410	-7858	11109
-16361	-10444	910	-10051	-18892	-546	6812	7444	-9546	4059	11463	-12287	4084	-15459	-17116	-13720
19613	-6805	-13438	3564	-7145	-8638	-17692	4794	3764	-6736	10520	-6262	-5788	15017	9474	-5761
-4324	-4550	15526	5370	18762	3762	-19325	-6700	18871	13339	10538	19435	9242	-17018	-13361	-5255
-16123	-10631	817	-5213	-13087	12319	-19639	5769	-19015	-6396	18764	3870	17560	2132	12574	-5468
6485	4693	14955	19897	8862	-16714	18579	-10619	8652	14803	19830	4437	-8803	-9090	-16294	-19877
9943	-3746	4350	16343	-9871	-3524	-19023	11141	-6770	-19721	-8276	-13485	13235	-3728	-30	-13734
-15540	-4469	-1518	-6270	19039	-9881	-1856	-5361	-16856	1666	8961	15497	-1540	7569	-1372	7733
-313	-19273	5976	-10799	2823	15308	12408	-2703	-9747	7996	12051	5767	9741	18373	-12057	13327
18006	17508	14767	14989	14927	-690	-7060	11938	-5532	-6305	-19452	4223	19906	1531	-12029	1035
13907	-18421	-861	14385	5423	-2271	432	8057	3109	-17620	9407	16383	5127	-17821	-9570	13566
-16911	-12582	16186	2387	-14862	-9250	7923	-4112	-11470	-10006	17249	407	10523	-8480	463	9012
-4203	13546	1117	-8692	-8461	17196	-2210	11808	-11967	-16663	-6828	523	-18183	-4016	11832	16371
18796	13449	-18744	1734	8633	19397	12407	9647	6901	9713	-17757	-19259	-4770	18972	-16141	446
-1643	-13723	-3043	16569	1974	-6010	4737	-7742	18028	5014	4842	-54	-7	-2693	-7197	-19125
19880	14338	9597	6366	8973	17642	8781	6073	15376	8725	-7453	11512	7525	-8870	13594	15634
17111	15729	-11084	8756	4302	2132	8145	15699	8993	-8918	12633	1843	-17255	-4801	9005	-3312
-5282	-16600	-4532	4416	19874	-5834	-3045	14324	-12555	-14008	-7034	-8513	-10984	-13542	2679	17370
3086	2240	7655	-6479	12719	-11133	1702	10241	-9263	-5326	-12605	-17249	13958	16723	-294	-5749
-17270	13838	9689	-2819	-11724	-19074	11505	15106	-19077	-3611	-5015	-13534	-17383	376	-1908	3836
12341	12357	-12889	-13100	12998	-8746	2065	256	13762	10621	6383	-17336	-14208	-13088	1466	-5091
15779	-13958	18100	7265	1432	-10772	12362	18088	-8078	18970	19497	5952	3562	16533	-11165	10830
-2315	7864	176	13236	13397	18766	705	-4791	2152	18897	-515	13980	-11252	15317	16132	4252
-12046	1092	12218	-18443	-7191	15527	18766	-18207	-7888	6546	18002	19669	6781	7062	5641	-3678
-17230	-19550	-3498	-16052	-17349	18489	5847	1241	12771	12968	11947	-11787	8346	2708	15199	13371
-14265	12651	-6239	19029	-6319	-10675	12953	7603	-8073	18319	19018	-4567	594	3756	-19066	-5456
17	-14305	-13351	-13681	-4658	17678	-14055	2514	13704	-9934	-19656	9244	-13663	14987	-19604	-6774
-10012	18881	-17728	17143	-15021	13628	4647	-2110	-14518	13431	3085	-16541	-4218	13638	18195	-7893
